Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,"Kroger King Soopers 124 (Glendale, CO)",4600 Leetsdale Rd,,Glendale,CO,80246,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.70915,-104.93314,2023-10-20,191771,2023-10-20 01:07:03 UTC,,,,2021-07-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Oakwood Plaza - North,3800 Oakwood Blvd,,Hollywood,FL,33020,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,26.046278,-80.159487,2023-10-19,192238,2023-10-19 23:56:15 UTC,,,,2021-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,6,0,6,0,0,0,0,4
ELEC,BGE - BWI Rideshare Lot,671 Elkridge Landing Rd,,Linthicum Heights,MD,21090,,855-900-7584,E,,Public,24 hours daily,,,,,,,6,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,39.1907,-76.670388,2023-10-20,192700,2023-10-20 01:04:55 UTC,,,,2021-07-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,6,0,6,0,0,0,0,6
ELEC,"Forum Shops at Caesars Palace (Las Vegas, NV)",3500 S Las Vegas Blvd,,Las Vegas,NV,89109,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,36.11974,-115.17691,2023-10-20,192704,2023-10-20 01:07:43 UTC,,,,2021-07-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Albertsons Safeway 1589 (Leavenworth, WA)",116 River Bend DR,,Leavenworth,WA,98826,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.59736,-120.64588,2023-10-20,192747,2023-10-20 01:06:21 UTC,,,,2021-07-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Ralph's 222 Ventura Blvd,14049 Ventura Blvd,,Sherman Oaks,CA,91423,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.14994,-118.43972,2023-10-20,192796,2023-10-20 01:07:45 UTC,,,,2021-07-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Brixmor Erie Canal Centre (Syracuse, NY)",3469 ERIE BLVD,,Syracuse,NY,13214,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.04606,-76.06693,2023-10-20,192946,2023-10-20 01:06:46 UTC,,,,2021-07-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Cobblestone Village (Royal Palm Beach, FL)",10287 Okeechobee Blvd,,Royal Palm Beach,FL,33411,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,26.71035,-80.20582,2023-10-20,193153,2023-10-20 01:07:45 UTC,,,,2021-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"BOA CA2-144 (Placerville, CA)",3044 Sacramento St,,Placerville,CA,95667,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.72688,-120.80303,2023-10-20,193453,2023-10-20 01:06:46 UTC,,,,2021-08-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T0309 (Santa Maria, CA)",223 E Betteravia Rd,,Santa Maria,CA,93454,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.92237,-120.43303,2023-10-20,193454,2023-10-20 01:07:33 UTC,,,,2021-08-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target 1033 (Baldwin Park, CA)",3100 Baldwin Park Blvd,,Baldwin Park,CA,91706,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.07071,-117.97825,2023-10-20,193472,2023-10-20 01:06:47 UTC,,,,2021-08-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Simon Philadelphia Mills (Philadelphia, PA)",1455 Franklin Mills Cir,,Philadelphia,PA,19154,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.08778,-74.9644,2023-10-20,193508,2023-10-20 01:07:15 UTC,,,,2021-08-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Simon - Jersey Shore Premium Outlets (Tinton Fall,1 PREMIUM OUTLETS BLVD,,Tinton Falls,NJ,7753,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.22734,-74.09433,2023-10-20,193584,2023-10-20 01:07:40 UTC,,,,2021-08-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"BOA Chico Main CA1-101 (Chico, CA)",400 Broadway St,,Chico,CA,95928,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.72766,-121.84034,2023-10-20,193585,2023-10-20 01:07:26 UTC,,,,2021-08-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,EVolve NY Syracuse South,415 E Brighton Ave,,Syracuse,NY,13210,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.01672,-76.13654,2023-10-20,193813,2023-10-20 01:06:29 UTC,,,,2021-08-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Kroger Fred Meyer 655 (Port Orchard, WA)",1900 SE Sedgwick Rd,,Port Orchard,WA,98366,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.50453,-122.62941,2023-10-20,193924,2023-10-20 01:06:39 UTC,,,,2021-08-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,EVolveNY Schroon Lake,1567 U.S. 9,,Schroon Lake,NY,12870,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,43.86927,-73.752752,2023-10-20,194236,2023-10-20 01:04:56 UTC,,,,2021-08-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,4,0,4,0,0,0,0,4
ELEC,"Walmart 2138 (West Lebanon, NH)",285 PLAINFIELD RD,,West Lebanon,NH,3784,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.62543,-72.32365,2023-10-20,194763,2023-10-20 01:07:11 UTC,,,,2021-09-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,EVolve NY JFK Airport,130th Place Between E & W Hangar Road,,Queens,NY,11430,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,40.65608,-73.80809,2023-10-20,194919,2023-10-20 01:07:34 UTC,,,,2021-09-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,10,0,10,0,0,0,0,10
ELEC,EVolveNY Schodack,1811 Columbia Turnpike,,Schodack,NY,12033,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,42.55098,-73.672545,2023-10-20,197851,2023-10-20 01:04:59 UTC,,,,2021-10-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,Yorktowne Center,8130 Arlington Blvd,,Falls Church,VA,22042,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,38.866055,-77.22523,2023-10-19,198185,2023-10-19 23:56:53 UTC,,,,2021-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,4,0,4,0,0,0,0,4
ELEC,"Walmart 3639 (Dulles, VA)",24635 Dulles Landing Dr,,Dulles,VA,20166,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.93505,-77.52265,2023-10-20,199182,2023-10-20 01:06:59 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 4356 (SW Las Vegas, NV)",7200 ARROYO CROSSING PKWY,,Las Vegas,NV,89113,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.06457,-115.24718,2023-10-20,199183,2023-10-20 01:06:27 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"BOA Magnolia Park CA9-151 (Burbank, CA)",3400 W MAGNOLIA BLVD,,Burbank,CA,91505,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.1682,-118.34377,2023-10-20,199186,2023-10-20 01:07:08 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Save Mart-Lucky 718 (Hercules, CA)",1590 Sycamore Ave,,Hercules,CA,94547,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.00789,-122.2697,2023-10-20,199187,2023-10-20 01:07:05 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"QFC 807 (Seattle, WA)",2746 NE 45th St,,Seattle,WA,98105,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.66149,-122.29641,2023-10-20,199190,2023-10-20 01:07:33 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Westfield Culver City (Culver City, CA)",6000 Sepulveda Blvd,,Culver City,CA,90230,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,33.98688,-118.39429,2023-10-20,199192,2023-10-20 01:07:41 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,10
ELEC,"Target T1524 (Spring Valley, NV)",4155 S Grand Canyon Dr,,Las Vegas,NV,89147,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.11481,-115.31058,2023-10-20,199193,2023-10-20 01:06:42 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T0265 (Paradise, NV)",4001 S Maryland Pkwy,,Las Vegas,NV,89119,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.11569,-115.13926,2023-10-20,199194,2023-10-20 01:07:50 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T0318 (Yuba City, CA)",1153 Butte House Road,,Yuba City,CA,95991,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.14638,-121.63456,2023-10-20,199195,2023-10-20 01:07:09 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Westfield Valley Fair (Santa Clara, CA)",2855 Stevens Creek Blvd,,Santa Clara,CA,95050,,833-632-2778,E,,Public,24 hours daily,,,,,,,14,,Electrify America,https://www.electrifyamerica.com/,GPS,37.3267,-121.94336,2023-10-20,199196,2023-10-20 01:07:50 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,14,1,0,14,0,0,0,0,14
ELEC,"Westfield Santa Anita (Arcadia, CA)",400 South Baldwin Ave,,Arcadia,CA,91007,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,34.13626,-118.05287,2023-10-20,199198,2023-10-20 01:07:37 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,5
ELEC,"Kroger 636 (Duluth, GA)",3093 Steve Reynolds Blvd,,Duluth,GA,30096,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.96082,-84.14242,2023-10-20,199199,2023-10-20 01:07:16 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Kroger 699 (Smyrna, GA)",3240 Cobb Dr SE,,Smyrna,GA,30080,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.8757,-84.5326,2023-10-20,199200,2023-10-20 01:06:35 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 2077 (Lake Elsinore, CA)",29260 Central Avenue,,Lake Elsinore,CA,92532,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.69454,-117.33339,2023-10-20,200511,2023-10-20 01:07:10 UTC,,,,2021-11-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Simon Pheasant Lane Mall (Nashua, NH)",310 Daniel Webster Hwy,,Nashua,NH,3060,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.70097,-71.43912,2023-10-20,200757,2023-10-20 01:06:33 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T2078 (Chicago, IL)",1940 W 33rd Street,,Chicago,IL,60608,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.83555,-87.67318,2023-10-20,201004,2023-10-20 01:07:08 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Kroger 672 (Atlanta, GA)",800 Glenwood Ave SE,,Atlanta,GA,30316,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.74184,-84.36063,2023-10-20,201005,2023-10-20 01:07:47 UTC,,,,2021-11-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Kroger 298 (Atlanta, GA)",1700 Monroe Dr NE,,Atlanta,GA,30324,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.80123,-84.37239,2023-10-20,201006,2023-10-20 01:07:26 UTC,,,,2021-11-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Walmart 2494 - Oceanside,CA",2100 Vista Way,,Oceanside,CA,92054,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,33.18074,-117.34571,2023-10-20,201037,2023-10-20 01:07:49 UTC,,,,2021-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,9
ELEC,"Sheetz 287 (State College, PA)",101 Valley Vista Dr,,State College,PA,16803,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.81091,-77.92264,2023-10-20,201038,2023-10-20 01:06:22 UTC,,,,2021-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Kroger Fred Meyer 691 (Gig Harbor, WA)",5502 Point Fosdick Drive NW,,Gig Harbor,WA,98335,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.3067,-122.58017,2023-10-20,201423,2023-10-20 01:07:18 UTC,,,,2021-11-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Kroger Frys 618 (Phoenix, AZ)",3246 E Bell Road,,Phoenix,AZ,85032,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.64197,-112.01168,2023-10-20,201475,2023-10-20 01:07:44 UTC,,,,2021-11-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,D&K Seascape Village Shops at Seaside Village,13 Seascape Village,,Aptos,CA,95003,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.95269,-121.87776,2023-10-20,201540,2023-10-20 01:06:19 UTC,,,,2021-11-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Patel & Chirag Motel 6 (Auburn, CA)",1819 Auburn Ravine Rd,,Auburn,CA,95603,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.92252,-121.06016,2023-10-20,201630,2023-10-20 01:06:35 UTC,,,,2021-11-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Kroger Smiths 354 (Whitney, NV)",3850 E Flamingo Rd,,Las Vegas,NV,89121,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.11673,-115.09156,2023-10-20,201631,2023-10-20 01:07:34 UTC,,,,2021-11-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Stewart's Shops - Tesla Supercharger,2951  U.S. 9,,Ballston Spa,NY,12020,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.026183,-73.791391,2023-07-01,201679,2023-07-14 19:41:28 UTC,P,,,2021-11-21,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,8,0,0,8,0,0,0,8,8
ELEC,"Kroger King Soopers 114 (Commerce City, CO)",15051 E 104th Ave,,Commerce City,CO,80022,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.88749,-104.813,2023-10-20,201840,2023-10-20 01:06:26 UTC,,,,2021-12-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Target T1383 (Fullerton, CA)",1893 W MALVERN AVE,,FULLERTON,CA,92833,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.87811,-117.96153,2023-10-20,201841,2023-10-20 01:06:44 UTC,,,,2021-12-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Irvine Spectrum (Irvine, CA)",670 Spectrum Center Dr,,Irvine,CA,92618,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.64812,-117.74389,2023-10-20,202161,2023-10-20 01:06:41 UTC,,,,2021-12-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,EVolve NY Plattsburgh,25 Consumer Square,,Plattsburgh,NY,12901,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,44.69408,-73.48529,2023-10-20,202274,2023-10-20 01:06:28 UTC,,,,2021-12-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Target T1003 (Glen Burnie, MD)",7951 Nolpark Ct,,Glen Burnie,MD,21061,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.13363,-76.63351,2023-10-20,202347,2023-10-20 01:06:31 UTC,,,,2021-12-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Vestar Shops at Rossmoor (Seal Beach, CA)",12489 Seal Beach Blvd,,Seal Beach,CA,90740,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.78155,-118.07304,2023-10-20,202483,2023-10-20 01:06:55 UTC,,,,2021-12-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,EVolveNY Moreau,1311 U.S. 9,,Fort Edward,NY,12828,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,43.243606,-73.683496,2023-10-20,202563,2023-10-20 01:05:00 UTC,,,,2021-12-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Sheetz 662 (Scranton, PA)",454 N 8th Ave,,Scranton,PA,18503,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.41466,-75.6707,2023-10-20,202564,2023-10-20 01:07:38 UTC,,,,2021-12-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Simon Mall at Rockingham Park (Salem, NH)",99 Rockingham Park Blvd,,Salem,NH,3079,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.76631,-71.23348,2023-10-20,202871,2023-10-20 01:07:32 UTC,,,,2021-12-21,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Brixmor Parkway Plaza (Carle Place, NY)",207-225 Glen Cove Rd,,Carle Place,NY,11514,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.74809,-73.61688,2023-10-20,203023,2023-10-20 01:07:02 UTC,,,,2021-12-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
